Time,Open,High,Low,Close,Volume
2023-07-27 22:06:00,4539.357,4539.372,4539.113,4539.372,1
2023-07-27 22:07:00,4539.484,4539.622,4539.113,4539.604,1
2023-07-27 22:08:00,4539.866,4540.362,4539.866,4540.107,1
2023-07-27 22:09:00,4539.917,4540.362,4539.917,4540.362,1
2023-07-27 22:10:00,4540.492,4541.1,4540.356,4540.844,1
2023-07-27 22:11:00,4541.157,4541.407,4541.1,4541.106,1
2023-07-27 22:12:00,4541.22,4541.356,4541.094,4541.094,1
2023-07-27 22:13:00,4540.977,4541.356,4540.907,4541.356,1
2023-07-27 22:14:00,4541.1,4541.1,4540.841,4541.037,1
2023-07-27 22:15:00,4540.85,4541.157,4540.844,4540.857,1
2023-07-27 22:16:00,4541.109,4541.609,4540.851,4540.851,1
2023-07-27 22:17:00,4541.109,4541.347,4540.851,4540.851,1
2023-07-27 22:18:00,4540.974,4540.974,4539.364,4539.851,1
2023-07-27 22:19:00,4539.731,4539.927,4539.364,4539.364,1
2023-07-27 22:20:00,4539.623,4540.363,4539.623,4540.363,1
2023-07-27 22:22:00,4540.107,4540.107,4540.107,4540.107,1
2023-07-27 22:23:00,4540.132,4540.132,4539.361,4539.373,1
2023-07-27 22:24:00,4539.611,4539.614,4539.382,4539.614,1
2023-07-27 22:25:00,4540.111,4540.866,4540.111,4540.601,1
2023-07-27 22:26:00,4540.854,4541.167,4540.61,4540.616,1
2023-07-27 22:27:00,4540.734,4541.11,4540.616,4541.11,1
2023-07-27 22:28:00,4541.363,4541.363,4540.851,4540.851,1
2023-07-27 22:29:00,4541.167,4541.167,4541.167,4541.167,1
2023-07-27 22:30:00,4541.227,4541.227,4540.616,4540.616,1
2023-07-27 22:31:00,4540.62,4541.354,4540.62,4541.11,1
2023-07-27 22:32:00,4540.866,4541.122,4540.851,4540.851,1
2023-07-27 22:33:00,4541.122,4541.122,4540.857,4540.917,1
2023-07-27 22:34:00,4540.623,4540.869,4540.611,4540.611,1
2023-07-27 22:35:00,4540.861,4541.113,4540.62,4540.62,1
2023-07-27 22:36:00,4540.373,4540.873,4540.373,4540.632,1
2023-07-27 22:37:00,4540.873,4541.167,4540.74,4541.11,1
2023-07-27 22:38:00,4540.999,4541.167,4540.87,4540.873,1
2023-07-27 22:39:00,4541.047,4541.243,4541.047,4541.111,1
2023-07-27 22:40:00,4540.927,4540.981,4540.361,4540.927,1
